"1016_Fluconazole","1016_NoDrug","1038_Fluconazole","1038_NoDrug","1069_Fluconazole","1069_NoDrug","119_Fluconazole","119_NoDrug","128_Fluconazole","128_NoDrug","20_Fluconazole","20_NoDrug","272_Fluconazole","272_NoDrug","31_Fluconazole","31_NoDrug","33_Fluconazole","33_NoDrug","354_Fluconazole","354_NoDrug","385_Fluconazole","385_NoDrug","399_Fluconazole","399_NoDrug","400_Fluconazole","400_NoDrug","476_Fluconazole","476_NoDrug","491_Fluconazole","491_NoDrug","507_Fluconazole","507_NoDrug","521_Fluconazole","521_NoDrug","578_Fluconazole","578_NoDrug","589_Fluconazole","589_NoDrug","590_Fluconazole","590_NoDrug","60_Fluconazole","60_NoDrug","673_Fluconazole","673_NoDrug","674_Fluconazole","674_NoDrug","683_Fluconazole","683_NoDrug","690_Fluconazole","690_NoDrug","701_Fluconazole","701_NoDrug","705_Fluconazole","705_NoDrug","721_Fluconazole","721_NoDrug","731_Fluconazole","731_NoDrug","739_Fluconazole","739_NoDrug","782_Fluconazole","782_NoDrug","783_Fluconazole","783_NoDrug","789_Fluconazole","789_NoDrug","795_Fluconazole","795_NoDrug","801_Fluconazole","801_NoDrug","804_Fluconazole","804_NoDrug","833_Fluconazole","833_NoDrug","837_Fluconazole","837_NoDrug","841_Fluconazole","841_NoDrug","842_Fluconazole","842_NoDrug","869_Fluconazole","869_NoDrug","888_Fluconazole","888_NoDrug","91_Fluconazole","91_NoDrug","933_Fluconazole","933_NoDrug","94_Fluconazole","94_NoDrug","966_Fluconazole","966_NoDrug","972_Fluconazole","972_NoDrug","983_Fluconazole","983_NoDrug"
"YMR308C",10.4018923096783,10.5771032702005,10.3421800874212,10.6900273007424,10.2965801357891,10.332391910247,10.2788240585918,10.30658470297,10.2967710313921,10.3677677851596,10.2952496222266,10.7142853789626,10.5595690465796,10.834426742684,10.2951610818581,10.3677026382807,10.4343442468045,10.4203140006102,10.3510778492559,10.7931670990064,10.257546552513,10.6974834152958,9.98945057628774,10.3815227016175,9.94019679327486,10.8332235404238,10.2151193763369,10.8633920102524,10.0733001183802,10.650692381119,10.2028294173294,10.6976915340704,10.5036050568261,10.8231513879519,10.4920919828611,10.7183994834908,10.4105051581449,10.8020113041608,10.8088002533316,10.8028393507408,9.97366323135255,10.3745447795857,10.7748615953126,10.9136713392151,10.4458065952604,10.636115656549,10.565213509631,10.890067564966,10.2922343078171,10.4762047381398,10.0450477101179,10.5031870823228,9.92666684589952,10.7856206214429,10.4498587982854,10.7800106398964,10.7388549935626,10.8250541482791,10.7444129818502,10.7435151025359,10.6253254697875,10.8942012238036,10.1859527544041,10.4925742478278,10.5567747823031,10.8225103937154,10.2794241526881,10.6716322416557,10.5739244456197,10.4436575958645,10.710220132587,10.690326283804,10.3792977741977,10.4991757748278,10.607628356228,10.6829382888531,10.4311892205502,10.4953269510269,10.6361401465344,10.3587771114225,10.3295365534966,10.4874288693152,10.3454024545094,10.3751948996397,9.78119164766922,10.0550713678774,10.6705010662703,10.6823115928176,10.327891542284,10.4834703597838,10.6136408462982,10.5524411545161,9.88218799676564,10.1427659002812,10.4817378636394,10.4496137260534
"YMR309C",10.9003113416218,11.1552207665688,10.6070614724371,10.8808713177415,10.6768697483153,10.7873117968628,10.5484317328629,10.6604300462171,10.691882247027,10.765893108957,10.505218586269,10.9146685679161,10.5078711095726,11.1174929904167,10.666601074074,10.5429152293796,10.6546224670743,10.6354650784547,10.419083351081,11.0408481412042,10.3120091357185,11.1885889507935,10.2076355480156,10.8078785513118,10.1192294846983,11.1974220526466,10.4210030481714,11.2919231738977,10.3052858872163,11.1584090208398,10.2007437845407,10.9347074720685,10.8128078757907,11.1853528323388,10.7809205691754,11.1514362156913,10.6692780690217,11.1830172879572,10.9847652561044,11.059642674968,10.2295953188906,10.7916881661059,11.0450490794056,11.3878423554888,10.8041840188896,11.1921498321698,10.71417672363,11.2025979676304,10.4523755787795,10.6513459978861,10.2669244174287,10.7805920246896,10.0275450184424,11.0512548133605,10.6083458731332,11.12086439141,10.8958786175011,11.1009966702755,10.7981890218692,10.9538099573244,10.9335055439061,11.3429248939504,10.2322220648875,10.6706945479349,10.74311094304,11.0548653988912,10.5179564683212,11.2123028029634,10.8675914740257,10.8697362780328,10.8670183122212,11.0346662674568,10.7001541147745,10.9727203543707,10.7617367812596,11.0094222488332,10.6886423222398,11.0188364697223,10.9377259115182,10.7022253430271,10.5358004278776,10.8417872678613,10.7782406017698,10.75929457794,10.1180226774007,10.4993523815883,11.0220178520757,11.019782923595,10.6738235093443,10.8160335249155,10.8467382526996,10.9333661271926,10.3536086259698,10.591367058944,10.895201367201,10.9218554104086
"YMR310C",8.05062462053244,8.13777771511197,7.91425072608777,8.1692596048455,7.91476706654141,7.78949070999122,7.67548989968231,7.91477800093257,7.92162357232503,8.02294365352037,7.96546232114242,8.28724527454967,8.30244342888487,8.70672520613287,7.92367951742411,8.06367423381761,7.90670862092855,7.7665345579915,8.18986794231231,8.44020746092915,7.81227756920074,8.47517632425965,7.47764833348982,7.902509069431,7.50825668715295,8.50535803159119,7.87262220443983,8.60852296778675,7.27171168467001,8.14565709149166,7.47953312328342,8.02936988073393,8.35570831525168,8.5704209953278,8.03348349792957,8.38192567126162,7.72725841461416,8.07626177174389,8.25370293516848,7.93854700596814,7.50291583897827,7.91083199083212,8.50819920416913,8.51633999490178,8.21071036407633,8.3226390875142,8.16259179081137,8.25680564166173,7.84814917322702,7.64330341831909,7.41062412597766,8.00176309007554,7.44828947910552,8.37048388442211,8.24665161753193,8.55708588020373,8.32817113915082,8.35439837775552,8.16991806564259,8.15878255278001,8.34577926241774,8.32808690717906,7.74967120920397,8.06011720651195,8.20119679766035,8.37972461124334,7.76456828965765,8.27655974526818,7.82928062788903,7.61882625515123,8.28520593689543,8.24439401252307,8.23088354954221,8.15092209904742,8.20805940209192,8.13972203962013,7.87819555276294,7.99766041384561,8.22019296537071,7.69421842406578,7.80948482811656,8.10181451533219,8.02109113997301,7.95261432727472,6.92402760803424,7.39704591535604,8.08330549188222,7.9122585400309,7.9066705869226,8.19048789104891,8.07440271321049,7.67751961870322,7.50217843909623,7.50218472027993,7.80201977841599,7.58109354151399
"YMR311C",10.0677512839732,9.67788897498674,9.85889727811321,9.59506169773467,10.0753926824782,9.82684520541818,10.0988002748623,9.83006679325946,10.070072914429,9.77174523137963,10.1421869233341,9.54478958896823,9.69183597001753,9.18790256938281,10.2592283260468,9.72144762592779,10.1544645824011,9.86658181399307,9.82092355607668,9.15704098183961,10.0346515447849,9.4767037054819,10.2634885443235,9.76072362868938,10.1405408227665,9.26868137638492,10.310845746952,9.40473930193999,10.2026610862202,9.32103859475822,10.2173450090002,9.61550658886687,9.94680035161368,9.3270310687027,9.76781537624206,9.39755892907383,10.0069371253223,9.37224452685728,9.55755952344967,9.54628606886421,10.4996970919609,9.76095741891033,9.5393379184999,9.19255740928188,9.72559418062643,9.41382361653789,9.82788752482205,9.28545640278157,9.91451776544358,9.63280874823414,9.98002841840279,9.53729030737368,10.1046884680876,9.41736158963416,9.79633078733078,9.44889986116917,9.68414915919411,9.51256494310011,9.74444508347918,9.72136522995282,9.55405625225678,9.33550794929191,10.0547794256501,9.58622284367155,9.55516488142161,9.27268389339872,9.9600651762873,9.33449861306661,9.91649937908017,9.73932565142986,9.55287838089569,9.64904306584822,9.8352673860134,9.62465976107064,9.71947789872893,9.65982367708332,10.1162819277918,9.75605889524731,9.72249424962218,9.7599187340807,9.87751332451452,9.6221111288663,9.7278680448457,9.65053963306625,10.4911632766248,9.9906699403374,9.67903143033035,9.65932433539226,10.3000152593311,9.82412743902811,9.78660669258573,9.64592216273223,10.302841135146,9.83893861087404,9.81443438416265,9.78278175724033
"YMR312W",7.63517558039695,7.72803848520854,7.54278623772144,7.72357001357406,7.64203883968082,7.7043454825953,7.35109583534919,7.4164318723904,7.45823431251052,7.52703295000745,7.57572930549997,7.63818192761175,7.54521449622374,7.81748286734102,7.48232611361342,7.50043649196294,7.29418342869886,7.27919355857925,7.61581663748864,7.79433994743164,7.3105281851235,7.72913104830602,7.39809758000909,7.528612261106,7.50130155264643,7.95163260079995,7.49259879472662,8.09449702073914,7.39920233332834,7.64101135808613,7.33399194840839,7.62478876878129,7.77290493223769,7.79652661594421,7.69538792879832,7.73491009749397,7.67426554145932,7.77961433654769,7.83135377785954,7.77872342850995,7.41875425450553,7.6393539462279,7.96868518045316,7.90990557315457,7.73004236715054,7.87060555026302,7.62928572065968,7.84805809146817,7.56431707041405,7.44124524839309,7.4374421736843,7.58152492409068,7.53167633984452,7.55982424410752,7.78926731953476,7.75765692964821,7.64004564500378,7.64277732655272,7.6458642416954,7.56346459974245,7.78759849586972,7.86900836103966,7.42319886570662,7.64463253622196,7.64063731089735,7.73376961519875,7.64629070332994,7.81091796421506,7.80181403093762,7.70277197381772,7.75184199424103,7.59346370714915,7.67846198532429,7.87760798733748,7.56876328390928,7.54176151734356,7.50072624085177,7.6970004694874,7.82577304183271,7.51543973027399,7.5649707063412,7.65261963299278,7.45523999292683,7.3758525179805,6.80766013214909,7.30734583098532,7.79011508477246,7.77741079376433,7.44929633596148,7.53288785196303,7.85848801408726,7.46683906656845,7.494773964145,7.36742193245314,7.66764809551767,7.53489156915772
"YMR313C",8.51195457021025,8.11532575539319,8.38010339826564,8.34909045292488,8.42618148503551,8.24585746168862,8.53345389910551,8.71685887991687,8.53142347637127,8.6499461661329,8.5163788969361,8.494719315422,8.73585029837311,8.59289781679329,8.61755367448379,8.61232889850313,8.50847514006015,8.48903452171469,8.72222440535096,8.47689545551306,8.54691900161882,8.34665002348999,8.45412061811714,8.44429453097705,8.56757217259249,8.42279194740095,8.6020282558736,8.27238412131977,8.30977090609555,8.25724229571875,8.5266179682522,8.33188475169271,8.36380539315921,8.35316367187999,8.29859920098453,8.33102583434866,8.23185392484276,8.30010340487694,8.37581959378479,8.35723524781228,8.54418336396153,8.5297219537988,8.35382482488275,8.40419785120637,8.41822296228639,8.22036608157842,8.3480566422996,8.33376012843787,8.46619767214169,8.44648462871055,8.33995965621571,8.27369061481066,8.50045852636988,8.4211998859884,8.49849852090679,8.40448863362687,8.37549473912404,8.40118506636141,8.64606626984604,8.36211841424701,8.45481062488482,8.28990326267527,8.60737919893396,8.29846778970305,8.51676044151584,8.31260380461337,8.45350480257634,8.35038346812493,8.36273942376824,8.07416533540516,8.50774861877093,8.21446218628789,8.32871569390819,8.17443102383914,8.58204550774325,8.41616468748127,8.38105882092549,8.17597670436704,8.41352400650531,8.33556863762598,8.63961055273588,8.53968345226492,8.59219776905409,8.5415263568767,8.60042782768552,8.62669048190373,8.23712201834466,8.2163322362514,8.45273755779962,8.5245757142752,8.27236284199218,8.26355526071925,8.41943962128526,8.25973746595412,8.30729344056099,8.21873822299948
"YMR314W",9.97132298305876,10.0848634170813,9.98075314710061,9.90418501671428,9.83484489232242,9.99406052084316,10.0373557514159,9.98278628558199,10.0335126370111,10.0013560400284,10.0610271652502,9.98537818761726,9.91784718755366,10.0072914732666,9.96233108232704,9.99690203576595,10.0022300427603,10.1226743539944,9.91358416462002,10.0651620072624,10.0878909313864,10.1363216571173,9.9242008969042,9.97649634714133,10.0282831858124,9.95844361954095,10.0060619729926,9.9453200532073,10.0661593312388,9.9569259259056,10.0651636954403,10.2912520556227,9.98399507298342,10.111564759765,10.1105329736986,10.0801362646156,10.0772493781536,10.1038999053745,9.96854330230448,10.1866066752035,10.0678674352487,10.0056000821882,9.9666745854425,10.0311491119193,9.86618091916763,10.0091972662493,10.1277260375689,10.1530198553825,10.0974174682194,10.0364821563748,9.9602434752953,9.95610157271032,10.1626175667356,9.98406034733124,9.89403182650304,9.9988667771155,10.0069067301305,10.0381788802248,10.1040161563891,10.2703222473359,10.0131333797944,10.0306488793419,9.95713771223151,9.91950156115798,10.1587227533988,10.0166147758263,9.9896576064208,9.92898475439421,9.91649937908017,10.2198058072346,9.82847880785658,10.0830591869037,9.92067150029971,10.0054851456581,10.0168102815396,10.0317614475988,10.1045466454222,10.1672960997672,9.90820396575657,10.0406653908398,9.94486118768344,9.75041084548383,9.83821969315009,9.76282318724643,9.95739713900964,9.9081764135365,10.0489418896421,10.1145837178921,9.97423694727237,9.78268494613775,9.96220123465854,10.0082674455911,9.98566895057338,9.90447133454383,9.91964682679128,9.99864009062168
"YMR315W",10.1879402077758,9.61538863904319,9.80391915604915,9.24140685469963,10.117055936456,9.82013924565982,10.4546052175481,10.141091788741,10.2497373376509,9.68629614253515,10.6984134115211,9.89446293424462,10.2901101289401,9.38669948276796,10.3495731021264,10.068827213625,10.5083240491284,9.89721955122022,9.9451792108559,9.09707957480481,10.1166406626687,9.43099800561526,10.2705729305388,9.70469391289962,10.6571816850056,9.44241700008737,10.6121574537871,9.59604763009263,10.3273539377917,9.31890006093023,11.0966162577807,9.774286257528,10.281549318408,9.23776190157461,10.3149232245172,9.55536664934998,10.9716247366524,9.90111340724297,10.4127121561923,9.85394107288532,10.6118960949609,9.88202324051688,9.69000553264954,8.88803608196253,10.5683392946647,9.34961118836321,10.4322320609806,9.40157161760444,10.9826182039121,10.1991737212429,10.8216073406309,10.0323946337058,10.8132349610458,9.3944946685044,10.2534937211895,9.47164956973638,10.1777967630462,9.72766224058317,10.1903057549945,9.84463434544623,10.1421990160888,9.07536664119704,10.7884439340273,9.97275077350235,10.088726443593,9.29832336200163,10.3564987117061,9.325386133933,9.48871811724314,9.22451427091431,9.59060838082646,9.23327919215212,10.2444686498555,9.55782857465286,10.1639329930002,9.53043153786757,10.3715120177391,9.87314012774181,9.83917983892359,9.94497979677838,10.5226363404331,10.2555176796821,10.0797852198263,9.97194829953484,10.6965607881665,10.4250197327644,9.50852394455844,9.38774517707312,10.2715895888717,9.76314840486212,10.2906077279193,9.64592216273223,10.3403128826047,10.0324482764993,9.86119898347044,9.67027881773794
"YMR315W-A",4.70883675784985,4.42417776878562,4.4721948128127,4.75531810375331,4.98625227249044,4.51962946430072,4.481157455771,4.51772943731207,4.87397876336987,4.69234115869205,5.06358385819668,4.76434931792369,5.0831279075122,4.69612362492655,4.91566243356898,4.742023389855,4.92622404944002,4.50031116292837,4.50605914875012,4.62003658246522,4.71372185636809,4.39948654561261,4.67470666409601,4.65766289720124,4.60896339955637,4.63181209701662,4.76760286108865,4.25624277116749,4.86776983324052,4.56705274111896,4.66763478408059,4.64761280018335,4.76993973840235,4.73380294624552,4.88188700239106,4.57366198261052,4.9072222889838,4.65303732200163,4.80041547049412,4.6310161402989,4.99997767323532,4.52036542091864,4.87605482204217,4.64406525725514,4.86135478532602,4.62879508470749,4.58177564096719,4.60911871368179,4.89532100417445,4.8358270935615,4.77285101550661,4.53898906602219,4.84223377101843,4.70476067168616,5.11269629436944,4.43231585603024,4.73100599820234,4.52869490850392,4.61957288541991,4.53967954879524,4.84498302022675,4.45929677632729,4.98330288676154,4.51493222168969,4.80435622350451,4.50265627423178,4.87447953795577,4.27689299504371,4.77795922604467,4.62919372648445,4.79532605577336,4.68725953243935,5.18362908058474,4.62625152676628,4.73098327146534,4.58611010041805,4.81217019450931,4.67012877377883,4.62924549133125,4.67140347718024,4.54566031167526,4.35757602977955,4.63333615868919,4.62488304241521,4.77473846142308,4.59398864634441,4.82055200568252,4.72792518130887,4.66331489207238,4.66484645557964,4.86325730250293,4.57399672722743,4.99604064228201,4.47845931960908,4.79209235512443,4.67131136636334
"YMR316C-A",3.71255946695894,4.12617224978706,4.15448921620466,4.32321823000685,4.29685084118932,4.28691426103813,3.71255946695894,3.71255946695894,4.24310698411727,3.71255946695894,4.09994397680695,4.09162225474898,3.71255946695894,4.34173921215747,4.10294239450099,3.71255946695894,4.26803626980532,4.11008781279133,4.27713815581532,4.24219272240357,4.53531186151952,4.11164038996783,4.08198368209532,3.71255946695894,4.08340820593084,4.24921458555237,4.24882234871719,4.25624277116749,3.71255946695894,4.09915306724548,3.71255946695894,4.25864566582729,4.25004865937811,4.23111326720583,4.09144851137177,4.26196290355686,4.25895366310486,4.10215768334068,4.08281323943026,3.71255946695894,4.2526007183905,4.2874446183723,4.08946846280285,4.25652731759254,3.71255946695894,3.71255946695894,3.71255946695894,4.28499935607174,3.71255946695894,4.25239441079821,4.12102659246229,4.08617911094201,4.37571414076832,4.29284403636347,4.13132240767986,4.13096614161371,4.26493615957909,4.12468747077099,4.24191633051543,3.71255946695894,4.28956586507265,4.32449912862477,4.24524088641635,3.71255946695894,4.10661924739809,4.27468764689754,4.24334529237079,4.27689299504371,4.29118239166984,4.20836059054518,4.13002161742023,4.11676696573931,4.33464809570111,3.71255946695894,4.13549978301761,3.71255946695894,3.71255946695894,4.14705767738229,3.71255946695894,3.71255946695894,4.13342774932889,4.17053787205267,4.3007617639547,4.36295096324102,4.25256765201211,4.27516334189935,4.11270865527665,4.30674665778596,3.71255946695894,4.10719382293925,4.12881726780388,3.71255946695894,4.25086172447325,4.0988671661244,4.29910274910705,3.71255946695894
"YMR316W",8.15879169401427,6.85637003967918,7.72364268166376,6.96548430040229,8.09854298210574,7.09324474108668,8.25582568354573,7.47740721281521,8.99433146359535,7.99353174251123,8.9641201522811,8.08403367898054,8.58819116226857,7.46956037912311,8.91200570658251,7.50739102089228,8.61379360491994,7.73283796559885,8.42177734569168,7.24743349642423,7.64804040583562,7.3618897192957,8.09159117096149,7.24225495249802,8.09253716845296,7.1913375792444,8.29158279287319,6.9399882686583,7.95948300561148,6.64767589594351,8.27593932817675,7.09924399955715,8.32285623278384,7.01482060174039,7.75757036209508,7.19252811966602,8.52471216966609,6.98666025507657,8.11572115198155,6.92943801903332,9.14653978271118,7.98497838004099,8.19868332214463,7.04897883330172,8.44671856303943,7.05220240109333,7.6924802115221,7.20347253028501,8.53674533267856,6.92327357413862,8.04221286353224,7.21767935372027,8.47397817480422,6.88602531401539,8.13668474832036,7.00164402134521,7.8741759915775,7.16494044126545,7.48907756576101,6.79473326282495,8.28799843202313,6.72793412050355,8.57008258384902,6.98640861519829,7.90719159439021,6.82514128519832,8.61428676530386,7.2191239504488,7.61707039994004,7.01853988110007,7.67558728640616,6.81686702770869,8.0803408571226,6.80299970650835,8.19692215900958,6.9534215886611,7.88432720451998,6.79356377793917,8.26717070255516,7.0558886034971,6.8689387034202,6.81531877264484,6.82121928747522,7.02884505911601,7.24266588104571,7.25068057136846,8.03934491912134,7.12945039891911,8.55073445299152,7.70727704728564,7.9831241632913,6.86067561593077,8.34344517159459,7.0418418117839,8.10877037257088,7.18143922304718
